restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number,place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website
odo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/odo,"New York, NY, USA",$$$$,Japanese,Two Stars,"Reserve a table | odo | New York, NY, USA | $$$$ · Japanese",4,ChIJlRDB34FZwokRUVAP-qsAoUY,odo,"17 W 20th St, New York, NY 10011, USA",4.5,298.0,PRICE_LEVEL_VERY_EXPENSIVE,japanese_restaurant,40.7403982,-73.9921624,http://www.odo.nyc/
Massara,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/massara,"New York, NY, USA",$$$,Italian,Selected Restaurants,"Massara | New York, NY, USA | $$$ · Italian",4,ChIJUWc-bgBZwokRQZGvCPmMX9A,Massara,"913 Broadway, New York, NY 10010, USA",4.1,300.0,,italian_restaurant,40.7396367,-73.9898615,https://massara.nyc/
Mile End,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mile-end,"Brooklyn, NY, USA",$,Deli,Selected Restaurants,"Reserve a table | Mile End | Brooklyn, NY, USA | $ · Deli",4,ChIJLb9vlE1awokRL4Ume5zpejQ,Mile End Deli,"97 Hoyt St, Brooklyn, NY 11217, USA",4.4,1413.0,PRICE_LEVEL_MODERATE,sandwich_shop,40.6874457,-73.9870445,https://www.mileenddeli.com/
Cosme,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cosme,"New York, NY, USA",$$$$,Mexican,Selected Restaurants,"Cosme | New York, NY, USA | $$$$ · Mexican",4,ChIJT-gYZKFZwokR7O8LLYuYMjU,Cosme,"35 E 21st St, New York, NY 10010, USA",4.3,3095.0,PRICE_LEVEL_VERY_EXPENSIVE,mexican_restaurant,40.7395952,-73.98835640000001,http://www.cosmenyc.com/
La Devozione: The Oval,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-devozione-the-oval,"New York, NY, USA",$$$$,Italian,Selected Restaurants,"Reserve a table | La Devozione: The Oval | New York, NY, USA | $$$$ · Italian",4,ChIJd4gIXTlZwokR1A8bEjuem20,La Devozione,"428 W 16th St, New York, NY 10011, USA",4.0,745.0,,italian_restaurant,40.7426064,-74.00576099999999,https://www.ladevozionenyc.com/
Untable,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/untable,"Brooklyn, NY, USA",$$,Thai,bib,"Untable | Brooklyn, NY, USA | $$ · Thai",4,ChIJ_zbudV1bwokRyxgi4zQEn0Y,Untable,"529 Henry St, Brooklyn, NY 11231, USA",4.8,199.0,,thai_restaurant,40.6835757,-73.9994403,http://www.untablebrooklyn.com/
Gus's Chop House,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/gus-s-chop-house,"Brooklyn, NY, USA",$$$,Steakhouse,Selected Restaurants,"Gus's Chop House | Brooklyn, NY, USA | $$$ · Steakhouse",4,ChIJTb3cUH1bwokRqVj5vctMMXs,Gus's,"215 Union St, Brooklyn, NY 11231, USA",4.5,152.0,PRICE_LEVEL_MODERATE,restaurant,40.6834499,-73.9993123,http://www.gusbrooklyn.com/
Crane Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/crane-club,"New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Crane Club | New York, NY, USA | $$$$ · Steakhouse",4,ChIJQZCdItFZwokR81gO5l3lMKc,Crane Club,"85 10th Ave, New York, NY 10011, USA",4.4,256.0,,steak_house,40.7434185,-74.0075256,https://taogroup.com/venues/crane-club-restaurant-new-york/
Noz 17,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noz17,"New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Noz 17 | New York, NY, USA | $$$$ · Japanese",4,ChIJT4q4QIFZwokRs1nRu7_ckVI,Noz 17,"458 W 17th St, New York, NY 10011, USA",4.4,113.0,,sushi_restaurant,40.7438296,-74.0065518,https://www.noz.global/experience/noz-17
Novitá,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/novita,"New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Novitá | New York, NY, USA | $$$ · Italian",4,ChIJQQwA46BZwokRSK41tPIemGA,Novitá,"102 E 22nd St, New York, NY 10010, USA",4.5,618.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.739248599999996,-73.98649449999999,https://novitanyc.com/
Coqodaq,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/coqodaq,"New York, NY, USA",$$,Korean,bib,"Reserve a table | Coqodaq | New York, NY, USA | $$ · Korean",4,ChIJp-hnIhNZwokRq1FijMduZrM,COQODAQ,"12 E 22nd St, New York, NY 10010, USA",4.3,1537.0,PRICE_LEVEL_VERY_EXPENSIVE,chicken_restaurant,40.7400559,-73.9887467,https://coqodaq.com/
Aska,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/aska,"Brooklyn, NY, USA",$$$$,Scandinavian,Two Stars,"Aska | Brooklyn, NY, USA | $$$$ · Scandinavian",4,ChIJUwatTl1ZwokRUDXxYoFa-hk,Aska,"47 S 5th St, Brooklyn, NY 11249, USA",4.6,576.0,PRICE_LEVEL_VERY_EXPENSIVE,scandinavian_restaurant,40.7124154,-73.96652449999999,http://askanyc.com/
Cote,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote,"New York, NY, USA",$$$$,Korean,One Star,"Cote | New York, NY, USA | $$$$ · Korean",4,ChIJQ1R3hKNZwokRQM4wbIrc00o,COTE Flatiron,"16 W 22nd St, New York, NY 10010, USA",4.6,3995.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,40.7413041,-73.99125269999999,https://www.cotekoreansteakhouse.com/
Jua,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jua,"New York, NY, USA",$$$$,Korean,One Star,"Reserve a table | Jua | New York, NY, USA | $$$$ · Korean",4,ChIJfTgbIE9ZwokRdRjFE2OMZN8,Jua,"36 E 22nd St, New York, NY 10010, USA",4.7,714.0,PRICE_LEVEL_VERY_EXPENSIVE,korean_restaurant,40.7396779,-73.9878514,http://www.juanyc.com/
Shota Omakase,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/shota-omakase,"Brooklyn, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Shota Omakase | Brooklyn, NY, USA | $$$$ · Japanese",4,ChIJ34eY6E5ZwokRvof_huM7t3U,Shota omakase,"50 S 3rd St, Brooklyn, NY 11249, USA",4.6,159.0,,restaurant,40.713519999999995,-73.96615729999999,https://shotaomakase.com/
La Tête d’Or,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-tete-d-or,"New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"La Tête d’Or | New York, NY, USA | $$$$ · Steakhouse",4,ChIJsTUVzgBZwokRkUIgGFl_RJc,La Tête d'Or by Daniel,"318 Park Ave S, New York, NY 10010, USA",4.7,506.0,,french_restaurant,40.7406632,-73.9863353,https://www.latetedorbydaniel.com/
Sunday in Brooklyn,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sunday-in-brooklyn,"Brooklyn, NY, USA",$$$,American,Selected Restaurants,"Reserve a table | Sunday in Brooklyn | Brooklyn, NY, USA | $$$ · American",4,ChIJkRWC9WFZwokRfa5Uzor3e-g,Sunday In Brooklyn,"348 Wythe Ave, Brooklyn, NY 11249, USA",4.4,3898.0,PRICE_LEVEL_MODERATE,american_restaurant,40.714199199999996,-73.9653462,http://sundayinbrooklyn.com/
Eleven Madison Park,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park,"New York, NY, USA",$$$$,Contemporary,Three Stars,"Reserve a table | Eleven Madison Park | New York, NY, USA | $$$$ · Contemporary",4,ChIJEWbXz6ZZwokRLKmKrtPfVFY,Eleven Madison Park,"11 Madison Ave, New York, NY 10010, USA",4.4,3241.0,PRICE_LEVEL_VERY_EXPENSIVE,fine_dining_restaurant,40.7416519,-73.9872353,https://www.elevenmadisonpark.com/
Junoon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon,"New York, NY, USA",$$$,Indian,Selected Restaurants,"Reserve a table | Junoon | New York, NY, USA | $$$ · Indian",4,ChIJD4wsQaRZwokRQIswTkF3YIc,Junoon,"19 W 24th St, New York, NY 10010, USA",4.4,4425.0,PRICE_LEVEL_VERY_EXPENSIVE,indian_restaurant,40.7430703,-73.9903968,https://www.junoonnyc.com/
Glin Thai Bistro,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/glin-thai-bistro,"Brooklyn, NY, USA",$$$,Thai,Selected Restaurants,"Reserve a table | Glin Thai Bistro | Brooklyn, NY, USA | $$$ · Thai",4,ChIJGfdZtJdbwokREUPcjASYSr4,Glin Thai Bistro,"330 Myrtle Ave, Brooklyn, NY 11205, USA",4.9,4488.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.693093399999995,-73.9733109,https://www.glinthaibistro.com/
Francie,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/francie,"Brooklyn, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Francie | Brooklyn, NY, USA | $$$$ · Contemporary",4,ChIJ35V_tZlbwokRzolpCln-mG4,Francie,"136 Broadway, Brooklyn, NY 11249, USA",4.4,701.0,PRICE_LEVEL_MODERATE,restaurant,40.7101876,-73.9640308,http://www.franciebrooklyn.com/
Mesiba,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mesiba,"Brooklyn, NY, USA",$$$,Middle Eastern,Selected Restaurants,"Reserve a table | Mesiba | Brooklyn, NY, USA | $$$ · Middle Eastern",4,ChIJv9ZXILdbwokRkAUmIvX8CvM,Mesiba,"353 Bedford Ave, Brooklyn, NY 11211, USA",4.3,329.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,40.7116901,-73.9628749,http://mesibabk.com/
Meadowsweet,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/meadowsweet,"Brooklyn, NY, USA",$$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Meadowsweet | Brooklyn, NY, USA | $$$$ · Mediterranean Cuisine",4,ChIJwXUoA99bwokRU2bF-gdB25I,Meadowsweet,"149 Broadway, Brooklyn, NY 11211, USA",4.6,1094.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,40.7104256,-73.96312429999999,http://www.meadowsweetnyc.com/
Upland,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/upland,"New York, NY, USA",$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Upland | New York, NY, USA | $$$ · Mediterranean Cuisine",4,ChIJWVD7FadZwokRs_pS6XY7VOU,Upland,"345 Park Ave S, New York, NY 10010, USA",4.5,2403.0,PRICE_LEVEL_EXPENSIVE,restaurant,40.7419313,-73.984644,https://uplandnyc.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
Il Fiorista,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/il-fiorista,"New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Il Fiorista | New York, NY, USA | $$$ · Contemporary",4,ChIJCf-UC1FZwokRyrUzaZicgc8,Il Fiorista,"17 W 26th St, New York, NY 10010, USA",4.3,415.0,,italian_restaurant,40.7441519,-73.9895739,https://www.ilfioristanyc.com/
Peter Luger,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/peter-luger,"Brooklyn, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Peter Luger | Brooklyn, NY, USA | $$$$ · Steakhouse",4,ChIJR_bK295bwokR8gM6QgEdmkY,Peter Luger Steak House,"178 Broadway, Brooklyn, NY 11211, USA",4.4,15715.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,40.709877399999996,-73.9625052,https://peterluger.com/
Café Kestrel,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-kestrel,"Brooklyn, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Café Kestrel | Brooklyn, NY, USA | $$$$ · Contemporary",4,ChIJ7c_9NlpbwokR71rsKP5tMtw,Cafe Kestrel,"293 Van Brunt St, Brooklyn, NY 11231, USA",4.4,83.0,,restaurant,40.6787178,-74.0110368,http://kesnewyork.com/
Atoboy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atoboy,"New York, NY, USA",$$$$,Korean,Selected Restaurants,"Atoboy | New York, NY, USA | $$$$ · Korean",4,ChIJZ-xpvadZwokRGVsoX2gW38s,Atoboy,"43 E 28th St, New York, NY 10016, USA",4.4,1363.0,PRICE_LEVEL_MODERATE,korean_restaurant,40.7436565,-73.9844859,http://www.atoboynyc.com/
Ulivo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ulivo,"New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Ulivo | New York, NY, USA | $$$ · Italian",4,ChIJnxIAE6ZZwokRerFXklZuIvc,Ulivo,"4 W 28th St, New York, NY 10001, USA",4.4,810.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7447849,-73.98799629999999,https://ulivonyc.com/
Café Carmellini,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-carmellini,"New York, NY, USA",$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Café Carmellini | New York, NY, USA | $$$ · Mediterranean Cuisine | The Fifth Avenue Hotel",4,ChIJb7CqrvpZwokRFeC0MqXi7ys,Café Carmellini,"250 5th Ave, New York, NY 10001, USA",4.5,497.0,,fine_dining_restaurant,40.744913,-73.9875253,https://cafecarmellini.com/
Miss Ada,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/miss-ada,"Brooklyn, NY, USA",$$,Israeli,bib,"Reserve a table | Miss Ada | Brooklyn, NY, USA | $$ · Israeli",4,ChIJqzhkS7dbwokRtGCdHcorPvU,Miss Ada,"184 Dekalb Ave, Brooklyn, NY 11205, USA",4.6,1706.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,40.689425,-73.9723664,http://www.missadanyc.com/
Red Hook Tavern,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/red-hook-tavern,"Brooklyn, NY, USA",$$$,American,Selected Restaurants,"Red Hook Tavern | Brooklyn, NY, USA | $$$ · American",4,ChIJv0LelZRbwokRrUvqWn_7o98,Red Hook Tavern,"329 Van Brunt St, Brooklyn, NY 11231, USA",4.3,1224.0,PRICE_LEVEL_MODERATE,american_restaurant,40.677860599999995,-74.0120649,http://www.redhooktavern.com/
Hungry Thirsty,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hungry-thirsty,"Brooklyn, NY, USA",$$$,Thai,Selected Restaurants,"Reserve a table | Hungry Thirsty | Brooklyn, NY, USA | $$$ · Thai",4,ChIJMRzjDuVbwokRXPeo4rKGGjQ,Hungry Thirsty,"407 Smith St, Brooklyn, NY 11231, USA",4.8,391.0,PRICE_LEVEL_VERY_EXPENSIVE,thai_restaurant,40.6779298,-73.99605249999999,https://www.hungrythirstynyc.com/
Markette,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/markette,"New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Markette | New York, NY, USA | $$$ · Contemporary",4,ChIJNdS6kwVZwokRxFgqKTkyYuk,Markette,"326 7th Ave, New York, NY 10001, USA",4.6,225.0,,restaurant,40.7475892,-73.9934928,https://marketterestaurant.com/
Mango Bay,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mango-bay,"Brooklyn, NY, USA",$$$,Caribbean,Selected Restaurants,"Mango Bay | Brooklyn, NY, USA | $$$ · Caribbean",4,ChIJ43dNliVbwokR-PyxKlkJOXc,Mango Bay,"271 Adelphi St, Brooklyn, NY 11205, USA",4.3,412.0,,caribbean_restaurant,40.6894104,-73.9708886,http://www.themangobay.com/
Atomix,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix,"New York, NY, USA",$$$$,Korean,Two Stars,"Reserve a table | Atomix | New York, NY, USA | $$$$ · Korean",4,ChIJ3bmAHghZwokRRXYO57yLuss,ATOMIX,"104 E 30th St, New York, NY 10016, USA",4.7,505.0,PRICE_LEVEL_VERY_EXPENSIVE,korean_restaurant,40.7442317,-73.9828502,http://www.atomixnyc.com/
Sailor,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sailor,"Brooklyn, NY, USA",$$$,American,Selected Restaurants,"Reserve a table | Sailor | Brooklyn, NY, USA | $$$ · American",4,ChIJ2xcAfQFbwokRSBBCp0svARQ,Sailor,"228 Dekalb Ave, Brooklyn, NY 11205, USA",4.5,409.0,,restaurant,40.6893831,-73.9703111,https://www.sailor.nyc/
Norma Gastronomia Siciliana,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/norma-gastronomia-siciliana,"New York, NY, USA",$$,Italian,bib,"Norma Gastronomia Siciliana | New York, NY, USA | $$ · Italian",4,ChIJbwHIighZwokRbdADB-4Hzd8,Norma,"438 3rd Ave, New York, NY 10016, USA",4.6,1694.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.743522999999996,-73.9799614,http://www.normarestaurant.com/
Enso,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/enso-1211186,"Brooklyn, NY, USA",$$$$,Japanese,Selected Restaurants,"Reserve a table | Enso | Brooklyn, NY, USA | $$$$ · Japanese",4,ChIJHSJ36dxZwokR6p8zakiCSRA,Enso Omakase,"117 Berry St, Brooklyn, NY 11249, USA",4.7,69.0,,japanese_restaurant,40.718750899999996,-73.9586636,http://ensoomakase.com/
6 Restaurant,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/6-restaurant,"Brooklyn, NY, USA",$$$$,European,Selected Restaurants,"Reserve a table | 6 Restaurant | Brooklyn, NY, USA | $$$$ · European",4,ChIJDfRavFtbwokRijMBw1NobfM,6 Restaurant - NYC,"481 Court St, Brooklyn, NY 11231, USA",4.9,106.0,,restaurant,40.6763496,-73.998542,http://6restaurant.com/
Theodora,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/theodora,"Brooklyn, NY, USA",$$,Mediterranean Cuisine,Selected Restaurants,"Theodora | Brooklyn, NY, USA | $$ · Mediterranean Cuisine",4,ChIJJye7jZBbwokRtioAck7uEIg,Theodora,"7 Greene Ave, Brooklyn, NY 11238, USA",4.6,650.0,,mediterranean_restaurant,40.6860572,-73.9731084,https://www.theodoranyc.com/
Laser Wolf,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/laser-wolf,"Brooklyn, NY, USA",$$$,Middle Eastern,Selected Restaurants,"Laser Wolf | Brooklyn, NY, USA | $$$ · Middle Eastern | The Hoxton, Williamsburg",4,ChIJLyS5dYRZwokRlkA0g9eijjs,Laser Wolf Brooklyn,"97 Wythe Ave, Brooklyn, NY 11249, USA",4.2,1074.0,,israeli_restaurant,40.7208328,-73.95879359999999,https://www.laserwolfbrooklyn.com/
HanGawi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hangawi,"New York, NY, USA",$$,Korean,bib,"Reserve a table | HanGawi | New York, NY, USA | $$ · Korean",4,ChIJtSk6aqhZwokRAA7X1yq7onk,Hangawi,"12 E 32nd St, New York, NY 10016, USA",4.6,2058.0,PRICE_LEVEL_EXPENSIVE,vegan_restaurant,40.7466013,-73.98476169999999,https://hangawirestaurant.com/
The Four Horsemen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/the-four-horsemen,"Brooklyn, NY, USA",$$$$,American,One Star,"Reserve a table | The Four Horsemen | Brooklyn, NY, USA | $$$$ · American",4,ChIJbTCMl19ZwokRUohF137p9cQ,The Four Horsemen,"295 Grand St, Brooklyn, NY 11211, USA",4.6,1103.0,PRICE_LEVEL_MODERATE,restaurant,40.7130584,-73.9573216,http://fourhorsemenbk.com/
Joo Ok,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/joo-ok-1214822,"New York, NY, USA",$$$$,Korean,Two Stars,"Reserve a table | Joo Ok | New York, NY, USA | $$$$ · Korean",4,ChIJfXtCJgBZwokRt0ncRw3PEk4,Joo Ok,"22 W 32nd St 16th flr, New York, NY 10001, USA",4.7,179.0,,korean_restaurant,40.7475891,-73.986913,https://www.joo-ok.com/
Moono,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/moono,"New York, NY, USA",$$$,Korean,Selected Restaurants,"Reserve a table | Moono | New York, NY, USA | $$$ · Korean",4,ChIJaWBLA_pZwokRX2BYIIr6rwE,Moono,"29 E 32nd St, New York, NY 10016, USA",4.4,476.0,,korean_restaurant,40.7464411,-73.98330729999999,http://www.moononyc.com/
Hav & Mar,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hav-mar,"New York, NY, USA",$$$,Ethiopian,Selected Restaurants,"Reserve a table | Hav & Mar | New York, NY, USA | $$$ · Ethiopian",4,ChIJkzm4uVZZwokRpH8jUC56Ry4,Hav & Mar,"245 11th Ave, New York, NY 10001, USA",4.5,598.0,,seafood_restaurant,40.751090399999995,-74.0056714,https://www.havandmar.com/
Dons Bogam,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dons-bogam,"New York, NY, USA",$$,Korean,Michelin Star,"Reserve a table | Dons Bogam | New York, NY, USA | $$ · Korean | Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean | Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue | Seoul Salon | New York, NY, USA | $$$ · Korean | Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary | Octo | New York, NY, USA | $$ · Asian Contemporary | Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary | Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion | Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern | Lingo | Brooklyn, NY, USA | $$ · Japanese | Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary | Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai | Cho Dang Gol | New York, NY, USA | $$ · Korean | Reserve a table | Tonchin | New York, NY, USA | $ · Japanese | Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West | Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue | Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese | Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian | Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese | Uzuki | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean | Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese | Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary | Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese | Szechuan Gourmet | New York, NY, USA | $$ · Chinese | Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza | Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary | Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican | Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican | Pierozek | Brooklyn, NY, USA | $$ · Polish | Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian | Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese | Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese | Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French | Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French | Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian | Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese | Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese | Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese | Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese | Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",5,ChIJoeTbP6hZwokR9N--sbudnCM,Dons Bogam,"17 E 32nd St, New York, NY 10016, USA",4.4,1574.0,PRICE_LEVEL_EXPENSIVE,korean_barbecue_restaurant,40.7468094,-73.9844803,https://www.donsbogam.com/
Nōksu,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noksu,"New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary",5,ChIJSfeOCf5ZwokRWuoMT5Kc6KY,Nōksu,"49 W 32nd St, New York, NY 10001, USA",4.6,190.0,,korean_restaurant,40.7483485,-73.98780889999999,https://noksunyc.com/?SEO_id=GMB--R-NYCCUQQ-2&y_source=1_MTA0NTQ1Mjg1MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Hyun,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hyun,"New York, NY, USA",$$$$,Korean,Selected Restaurants,"Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean",5,ChIJyVx4cR9ZwokRjVpmK-TnpM0,HYUN,"10 E 33rd St, New York, NY 10016, USA",4.1,762.0,PRICE_LEVEL_VERY_EXPENSIVE,korean_barbecue_restaurant,40.7474212,-73.98445889999999,http://www.hyun-nyc.com/
Hometown Bar B Que New York,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hometown-bar-b-que,"Brooklyn, NY, USA",$$,Barbecue,bib,"Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue",5,ChIJ0VWwJI9awokRoiFWFqYZMQ8,Hometown Bar-B-Que,"454 Van Brunt St, Brooklyn, NY 11231, USA",4.5,4381.0,PRICE_LEVEL_MODERATE,barbecue_restaurant,40.6749167,-74.0161583,http://www.hometownbarbque.com/
Seoul Salon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/seoul-salon,"New York, NY, USA",$$$,Korean,Selected Restaurants,"Seoul Salon | New York, NY, USA | $$$ · Korean",5,ChIJqdwhvD5ZwokRMjq-dG4AVm4,SEOUL SALON NYC,"28 W 33rd St, New York, NY 10001, USA",4.5,560.0,PRICE_LEVEL_MODERATE,korean_restaurant,40.7483116,-73.98662440000001,https://seoulsalon.nyc/
Café Mars,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-mars,"Brooklyn, NY, USA",$$$,Contemporary,bib,"Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary",5,ChIJk6_emFpbwokReeza0hzar2c,Café Mars,"272 3rd Ave, Brooklyn, NY 11215, USA",4.6,171.0,,restaurant,40.677885499999995,-73.9859784,http://www.cafemarsbk.com/
Octo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/octo-1212173,"New York, NY, USA",$$,Asian Contemporary,Selected Restaurants,"Octo | New York, NY, USA | $$ · Asian Contemporary",5,ChIJo5Z8DuZZwokR0VamSWa1LwE,Octo Restaurant,"1 E 33rd St, New York, NY 10016, USA",4.2,413.0,PRICE_LEVEL_VERY_EXPENSIVE,korean_restaurant,40.7476833,-73.98441439999999,https://www.octo.nyc/
